date,pincode,district,state,center_type,footfall,day_of_week,day_name,is_weekend,is_monday,month,quarter,week_of_month,day_of_month,is_first_week,is_holiday,is_day_after_holiday,is_enrollment_season,is_pension_month,is_festival_season,day_of_year,center_type_encoded,is_urban,is_rural,state_encoded,district_encoded,pincode_category,footfall_lag_7,footfall_lag_14,footfall_lag_30,footfall_rolling_mean_7,footfall_rolling_mean_14,footfall_rolling_mean_30,footfall_rolling_std_7,footfall_change_7d,footfall_change_30d,footfall_rolling_max_30,footfall_rolling_min_30,rural_pension_interaction,urban_enrollment_interaction,monday_first_week,weekend_holiday,lag_ratio_7_to_30
2026-01-21,411001,Pune,Maharashtra,Urban,194,2,Wednesday,0,0,1,1,3,21,0,0,0,0,0,0,21,2,1,0,5,7,411001,173.0,195.0,253.0,152.0,148.64285714285714,165.8,34.210134950527554,21.0,-59.0,316.0,38.0,0,0,0,0,1.0371702637889688
2026-01-22,411001,Pune,Maharashtra,Urban,135,3,Thursday,0,0,1,1,4,22,0,0,0,0,0,0,22,2,1,0,5,7,411001,186.0,161.0,146.0,155.0,148.57142857142858,163.83333333333334,37.15283748697139,-51.0,-11.0,316.0,38.0,0,0,0,0,1.128412537917088
2026-01-23,411001,Pune,Maharashtra,Urban,183,4,Friday,0,0,1,1,4,23,0,0,0,0,0,0,23,2,1,0,5,7,411001,184.0,132.0,211.0,147.71428571428572,146.71428571428572,163.46666666666667,34.99863942933688,-1.0,-28.0,316.0,38.0,0,0,0,0,1.1187677340899878
2026-01-24,411001,Pune,Maharashtra,Urban,105,5,Saturday,1,0,1,1,4,24,0,0,0,0,0,0,24,2,1,0,5,7,411001,116.0,135.0,38.0,147.57142857142858,150.35714285714286,162.53333333333333,34.827465899091095,-11.0,67.0,316.0,38.0,0,0,0,0,0.7093355075417855
2026-01-25,411001,Pune,Maharashtra,Urban,84,6,Sunday,1,0,1,1,4,25,0,0,0,0,0,0,25,2,1,0,5,7,411001,97.0,66.0,316.0,146.0,148.21428571428572,164.76666666666668,36.687872655687904,-13.0,-232.0,316.0,66.0,0,0,0,0,0.5851598632616126
2026-01-26,411001,Pune,Maharashtra,Urban,50,0,Monday,0,1,1,1,4,26,0,1,0,0,0,0,26,2,1,0,5,7,411001,148.0,202.0,113.0,144.14285714285714,149.5,157.03333333333333,39.780349300580085,-98.0,-63.0,277.0,66.0,0,0,0,0,0.9365112845391268
2026-01-27,411001,Pune,Maharashtra,Urban,280,1,Tuesday,0,0,1,1,4,27,0,0,1,0,0,0,27,2,1,0,5,7,411001,160.0,126.0,110.0,130.14285714285714,138.64285714285714,154.93333333333334,53.18342025928908,120.0,170.0,277.0,50.0,0,0,0,0,1.0260795211628901
2026-01-28,411001,Pune,Maharashtra,Urban,141,2,Wednesday,0,0,1,1,4,28,0,0,0,0,0,0,28,2,1,0,5,7,411001,194.0,173.0,231.0,147.28571428571428,149.64285714285714,160.6,77.97374405467993,-53.0,-90.0,280.0,50.0,0,0,0,0,1.2004950495049505
2026-01-29,411001,Pune,Maharashtra,Urban,154,3,Thursday,0,0,1,1,5,29,0,0,0,0,0,0,29,2,1,0,5,7,411001,135.0,186.0,218.0,139.71428571428572,147.35714285714286,157.6,75.20574952691273,19.0,-64.0,280.0,50.0,0,0,0,0,0.8511979823455234
2026-01-30,411001,Pune,Maharashtra,Urban,229,4,Friday,0,0,1,1,5,30,0,0,0,0,0,0,30,2,1,0,5,7,411001,183.0,184.0,277.0,142.42857142857142,145.07142857142858,155.46666666666667,75.34997709103182,46.0,-48.0,280.0,50.0,0,0,0,0,1.1695781849169151
2026-01-31,411001,Pune,Maharashtra,Urban,134,5,Saturday,1,0,1,1,5,31,0,0,0,0,0,0,31,2,1,0,5,7,411001,105.0,116.0,193.0,149.0,148.28571428571428,153.86666666666667,81.25269226308734,29.0,-59.0,280.0,50.0,0,0,0,0,0.6780025828669823
2025-01-31,431001,Aurangabad,Maharashtra,Semi-Urban,82,4,Friday,0,0,1,1,5,31,0,0,0,0,0,0,31,1,0,0,5,8,431001,127.0,109.0,142.0,102.57142857142857,104.57142857142857,102.36666666666666,55.22335599743144,-45.0,-60.0,181.0,3.0,0,0,0,0,1.2286359238955176
2025-02-01,431001,Aurangabad,Maharashtra,Semi-Urban,79,5,Saturday,1,0,2,1,1,1,1,0,0,0,0,0,32,1,0,0,5,8,431001,76.0,69.0,117.0,96.14285714285714,102.64285714285714,100.36666666666666,54.52041994038739,3.0,-38.0,181.0,3.0,0,0,0,0,0.7497533706017758
2025-02-02,431001,Aurangabad,Maharashtra,Semi-Urban,63,6,Sunday,1,0,2,1,1,2,1,0,0,0,0,0,33,1,0,0,5,8,431001,3.0,44.0,128.0,96.57142857142857,103.35714285714286,99.1,54.34720827806197,60.0,-65.0,181.0,3.0,0,0,0,0,0.029970029970029972
2025-02-03,431001,Aurangabad,Maharashtra,Semi-Urban,158,0,Monday,0,1,2,1,1,3,1,0,0,0,0,0,34,1,0,0,5,8,431001,181.0,175.0,79.0,105.14285714285714,104.71428571428571,96.93333333333334,39.955928101799735,-23.0,79.0,181.0,3.0,0,0,1,0,1.8481960517358746
2025-02-04,431001,Aurangabad,Maharashtra,Semi-Urban,135,1,Tuesday,0,0,2,1,1,4,1,0,0,0,0,0,35,1,0,0,5,8,431001,121.0,144.0,45.0,101.85714285714286,103.5,99.56666666666666,33.022358947782486,14.0,90.0,181.0,3.0,0,0,0,0,1.2031819688432217
2025-02-05,431001,Aurangabad,Maharashtra,Semi-Urban,146,2,Wednesday,0,0,2,1,1,5,1,0,0,0,0,0,36,1,0,0,5,8,431001,122.0,98.0,142.0,103.85714285714286,102.85714285714286,102.56666666666666,34.753554117665765,24.0,4.0,181.0,3.0,0,0,0,0,1.1779851947215965
2025-02-06,431001,Aurangabad,Maharashtra,Semi-Urban,118,3,Thursday,0,0,2,1,1,6,1,0,0,0,0,0,37,1,0,0,5,8,431001,88.0,107.0,59.0,107.28571428571429,106.28571428571429,102.7,37.88453636034225,30.0,59.0,181.0,3.0,0,0,0,0,0.8486017357762777
2025-02-07,431001,Aurangabad,Maharashtra,Semi-Urban,118,4,Friday,0,0,2,1,1,7,1,0,0,0,0,0,38,1,0,0,5,8,431001,82.0,127.0,101.0,111.57142857142857,107.07142857142857,104.66666666666667,37.026374126457206,36.0,17.0,181.0,3.0,0,0,0,0,0.7760252365930599
2025-02-08,431001,Aurangabad,Maharashtra,Semi-Urban,49,5,Saturday,1,0,2,1,2,8,0,0,0,0,0,0,39,1,0,0,5,8,431001,79.0,76.0,120.0,116.71428571428571,106.42857142857143,105.23333333333333,34.65888190980911,-30.0,-71.0,181.0,3.0,0,0,0,0,0.7436460621273925
2025-02-09,431001,Aurangabad,Maharashtra,Semi-Urban,65,6,Sunday,1,0,2,1,2,9,0,0,0,0,0,0,40,1,0,0,5,8,431001,63.0,3.0,92.0,112.42857142857143,104.5,102.86666666666666,41.31528023567527,2.0,-27.0,181.0,3.0,0,0,0,0,0.6065468549422337
2025-02-10,431001,Aurangabad,Maharashtra,Semi-Urban,106,0,Monday,0,1,2,1,2,10,0,0,0,0,0,0,41,1,0,0,5,8,431001,158.0,181.0,85.0,112.71428571428571,108.92857142857143,101.96666666666667,40.921527691075106,-52.0,21.0,181.0,3.0,0,0,0,0,1.5344771770799612
2025-02-11,431001,Aurangabad,Maharashtra,Semi-Urban,160,1,Tuesday,0,0,2,1,2,11,0,0,0,0,0,0,42,1,0,0,5,8,431001,135.0,121.0,65.0,105.28571428571429,103.57142857142857,102.66666666666667,35.71980909670095,25.0,95.0,181.0,3.0,0,0,0,0,1.3022508038585208
2025-02-12,431001,Aurangabad,Maharashtra,Semi-Urban,80,2,Wednesday,0,0,2,1,2,12,0,0,0,0,0,0,43,1,0,0,5,8,431001,146.0,122.0,116.0,108.85714285714286,106.35714285714286,105.83333333333333,40.15979984772735,-66.0,-36.0,181.0,3.0,0,0,0,0,1.3666146645865835
2025-02-13,431001,Aurangabad,Maharashtra,Semi-Urban,110,3,Thursday,0,0,2,1,2,13,0,0,0,0,0,0,44,1,0,0,5,8,431001,118.0,88.0,94.0,99.42857142857143,103.35714285714286,104.63333333333334,37.655708477631634,-8.0,16.0,181.0,3.0,0,0,0,0,1.1170716314294729
2025-02-14,431001,Aurangabad,Maharashtra,Semi-Urban,103,4,Friday,0,0,2,1,2,14,0,0,0,0,0,0,45,1,0,0,5,8,431001,118.0,82.0,133.0,98.28571428571429,104.92857142857143,105.16666666666667,37.11564937558586,-15.0,-30.0,181.0,3.0,0,0,0,0,1.1114599686028257
2025-02-15,431001,Aurangabad,Maharashtra,Semi-Urban,40,5,Saturday,1,0,2,1,3,15,0,0,0,0,0,0,46,1,0,0,5,8,431001,49.0,79.0,89.0,96.14285714285714,106.42857142857143,104.16666666666667,36.20970667021283,-9.0,-49.0,181.0,3.0,0,0,0,0,0.46592709984152136
2025-02-16,431001,Aurangabad,Maharashtra,Semi-Urban,40,6,Sunday,1,0,2,1,3,16,0,0,0,0,0,0,47,1,0,0,5,8,431001,65.0,63.0,109.0,94.85714285714286,103.64285714285714,102.53333333333333,38.26411970949881,-25.0,-69.0,181.0,3.0,0,0,0,0,0.6278171281390856
2025-02-17,431001,Aurangabad,Maharashtra,Semi-Urban,147,0,Monday,0,1,2,1,3,17,0,0,0,0,0,0,48,1,0,0,5,8,431001,106.0,158.0,69.0,91.28571428571429,102.0,100.23333333333333,42.45277488266337,41.0,78.0,181.0,3.0,0,0,0,0,1.04708594007244
2025-02-18,431001,Aurangabad,Maharashtra,Semi-Urban,104,1,Tuesday,0,0,2,1,3,18,0,0,0,0,0,0,49,1,0,0,5,8,431001,160.0,135.0,44.0,97.14285714285714,101.21428571428571,102.83333333333333,47.36534799276987,-56.0,60.0,181.0,3.0,0,0,0,0,1.5409309791332264
2025-02-19,431001,Aurangabad,Maharashtra,Semi-Urban,108,2,Wednesday,0,0,2,1,3,19,0,0,0,0,0,0,50,1,0,0,5,8,431001,80.0,146.0,175.0,89.14285714285714,99.0,104.83333333333333,38.963352745148306,28.0,-67.0,181.0,3.0,0,0,0,0,0.7559055118110236
2025-02-20,431001,Aurangabad,Maharashtra,Semi-Urban,114,3,Thursday,0,0,2,1,3,20,0,0,0,0,0,0,51,1,0,0,5,8,431001,110.0,118.0,144.0,93.14285714285714,96.28571428571429,102.6,39.3040649781867,4.0,-30.0,181.0,3.0,0,0,0,0,1.0617760617760619
2025-02-21,431001,Aurangabad,Maharashtra,Semi-Urban,96,4,Friday,0,0,2,1,3,21,0,0,0,0,0,0,52,1,0,0,5,8,431001,103.0,118.0,98.0,93.71428571428571,96.0,101.6,39.617817059644096,-7.0,-2.0,181.0,3.0,0,0,0,0,1.003898635477583
2025-02-22,431001,Aurangabad,Maharashtra,Semi-Urban,76,5,Saturday,1,0,2,1,4,22,0,0,0,0,0,0,53,1,0,0,5,8,431001,40.0,49.0,107.0,92.71428571428571,94.42857142857143,101.53333333333333,39.43228070889079,36.0,-31.0,181.0,3.0,0,0,0,0,0.3901170351105332
2025-02-23,431001,Aurangabad,Maharashtra,Semi-Urban,53,6,Sunday,1,0,2,1,4,23,0,0,0,0,0,0,54,1,0,0,5,8,431001,40.0,65.0,127.0,97.85714285714286,96.35714285714286,100.5,33.27876485803204,13.0,-74.0,181.0,3.0,0,0,0,0,0.39408866995073893
2025-02-24,431001,Aurangabad,Maharashtra,Semi-Urban,115,0,Monday,0,1,2,1,4,24,0,0,0,0,0,0,55,1,0,0,5,8,431001,147.0,106.0,76.0,99.71428571428571,95.5,98.03333333333333,29.680039789474,-32.0,39.0,181.0,3.0,0,0,0,0,1.4843487041400203
2025-02-25,431001,Aurangabad,Maharashtra,Semi-Urban,82,1,Tuesday,0,0,2,1,4,25,0,0,0,0,0,0,56,1,0,0,5,8,431001,104.0,160.0,3.0,95.14285714285714,96.14285714285714,99.33333333333333,22.865028401677574,-22.0,79.0,181.0,3.0,0,0,0,0,1.036544850498339
2025-02-26,431001,Aurangabad,Maharashtra,Semi-Urban,113,2,Wednesday,0,0,2,1,4,26,0,0,0,0,0,0,57,1,0,0,5,8,431001,108.0,80.0,181.0,92.0,90.57142857142857,101.96666666666667,22.95648056649796,5.0,-68.0,181.0,40.0,0,0,0,0,1.0488831337002267
2025-02-27,431001,Aurangabad,Maharashtra,Semi-Urban,79,3,Thursday,0,0,2,1,4,27,0,0,0,0,0,0,58,1,0,0,5,8,431001,114.0,110.0,121.0,92.71428571428571,92.92857142857143,99.7,23.605891112984775,-35.0,-42.0,160.0,40.0,0,0,0,0,1.1320754716981132
2025-02-28,431001,Aurangabad,Maharashtra,Semi-Urban,101,4,Friday,0,0,2,1,4,28,0,0,0,0,0,0,59,1,0,0,5,8,431001,96.0,103.0,122.0,87.71428571428571,90.71428571428571,98.3,21.99783539134614,5.0,-21.0,160.0,40.0,0,0,0,0,0.9667673716012085
2025-03-01,431001,Aurangabad,Maharashtra,Semi-Urban,84,5,Saturday,1,0,3,1,1,1,1,0,0,0,0,0,60,1,0,0,5,8,431001,76.0,40.0,88.0,88.42857142857143,90.57142857142857,97.6,22.389410762360697,8.0,-4.0,160.0,40.0,0,0,0,0,0.77079107505071
2025-03-02,431001,Aurangabad,Maharashtra,Semi-Urban,27,6,Sunday,1,0,3,1,1,2,1,0,0,0,0,0,61,1,0,0,5,8,431001,53.0,40.0,82.0,89.57142857142857,93.71428571428571,97.46666666666667,21.846869667888644,-26.0,-55.0,160.0,40.0,0,0,0,0,0.5382532159783344
2025-03-03,431001,Aurangabad,Maharashtra,Semi-Urban,155,0,Monday,0,1,3,1,1,3,1,0,0,0,0,0,62,1,0,0,5,8,431001,115.0,147.0,79.0,85.85714285714286,92.78571428571429,95.63333333333334,29.846432346421622,40.0,76.0,160.0,27.0,0,0,1,0,1.1900655398413245
2025-03-04,431001,Aurangabad,Maharashtra,Semi-Urban,176,1,Tuesday,0,0,3,1,1,4,1,0,0,0,0,0,63,1,0,0,5,8,431001,82.0,104.0,63.0,91.57142857142857,93.35714285714286,98.16666666666667,38.83236254662314,94.0,113.0,160.0,27.0,0,0,0,0,0.826890756302521
2025-03-05,431001,Aurangabad,Maharashtra,Semi-Urban,168,2,Wednesday,0,0,3,1,1,5,1,0,0,0,0,0,64,1,0,0,5,8,431001,113.0,108.0,158.0,105.0,98.5,101.93333333333334,49.70244796117522,55.0,10.0,176.0,27.0,0,0,0,0,1.0977979274611398
2025-03-06,431001,Aurangabad,Maharashtra,Semi-Urban,132,3,Thursday,0,0,3,1,1,6,1,0,0,0,0,0,65,1,0,0,5,8,431001,79.0,114.0,135.0,112.85714285714286,102.78571428571429,102.26666666666667,55.219044333842405,53.0,-3.0,176.0,27.0,0,0,0,0,0.7650096836668818
2025-03-07,431001,Aurangabad,Maharashtra,Semi-Urban,131,4,Friday,0,0,3,1,1,7,1,0,0,0,0,0,66,1,0,0,5,8,431001,101.0,96.0,146.0,120.42857142857143,104.07142857142857,102.16666666666667,53.40679464530436,30.0,-15.0,176.0,27.0,0,0,0,0,0.9789983844911146
2025-03-08,431001,Aurangabad,Maharashtra,Semi-Urban,106,5,Saturday,1,0,3,1,2,8,0,0,0,0,0,0,67,1,0,0,5,8,431001,84.0,76.0,118.0,124.71428571428571,106.57142857142857,101.66666666666667,52.7879856460864,22.0,-12.0,176.0,27.0,0,0,0,0,0.8181818181818181
2025-03-09,431001,Aurangabad,Maharashtra,Semi-Urban,71,6,Sunday,1,0,3,1,2,9,0,0,0,0,0,0,68,1,0,0,5,8,431001,27.0,53.0,118.0,127.85714285714286,108.71428571428571,101.26666666666667,50.56820005836526,44.0,-47.0,176.0,27.0,0,0,0,0,0.26401564537157757
2025-03-10,431001,Aurangabad,Maharashtra,Semi-Urban,129,0,Monday,0,1,3,1,2,10,0,0,0,0,0,0,69,1,0,0,5,8,431001,155.0,115.0,49.0,134.14285714285714,110.0,99.7,36.80320896981926,-26.0,80.0,176.0,27.0,0,0,0,0,1.5392254220456802
2025-03-11,431001,Aurangabad,Maharashtra,Semi-Urban,148,1,Tuesday,0,0,3,1,2,11,0,0,0,0,0,0,70,1,0,0,5,8,431001,176.0,82.0,65.0,130.42857142857142,111.0,102.36666666666666,35.641067805071565,-28.0,83.0,176.0,27.0,0,0,0,0,1.7026765559496937
2025-03-12,431001,Aurangabad,Maharashtra,Semi-Urban,119,2,Wednesday,0,0,3,1,2,12,0,0,0,0,0,0,71,1,0,0,5,8,431001,168.0,113.0,106.0,126.42857142857143,115.71428571428571,105.13333333333334,30.9346469343417,-49.0,13.0,176.0,27.0,0,0,0,0,1.5829145728643215
2025-03-13,431001,Aurangabad,Maharashtra,Semi-Urban,83,3,Thursday,0,0,3,1,2,13,0,0,0,0,0,0,72,1,0,0,5,8,431001,132.0,79.0,160.0,119.42857142857143,116.14285714285714,105.56666666666666,24.91891612715885,-49.0,-77.0,176.0,27.0,0,0,0,0,1.23866124491711
2025-03-14,431001,Aurangabad,Maharashtra,Semi-Urban,24,4,Friday,0,0,3,1,2,14,0,1,0,0,0,0,73,1,0,0,5,8,431001,131.0,101.0,80.0,112.42857142857143,116.42857142857143,103.0,27.543039912454205,-107.0,-56.0,176.0,27.0,0,0,0,0,1.2596153846153846
2025-03-15,431001,Aurangabad,Maharashtra,Semi-Urban,131,5,Saturday,1,0,3,1,3,15,0,0,1,0,0,0,74,1,0,0,5,8,431001,106.0,84.0,110.0,97.14285714285714,110.92857142857143,101.13333333333334,41.61501560506164,25.0,21.0,176.0,24.0,0,0,0,0,1.0378590078328982
2025-03-16,431001,Aurangabad,Maharashtra,Semi-Urban,44,6,Sunday,1,0,3,1,3,16,0,0,0,0,0,0,75,1,0,0,5,8,431001,71.0,27.0,103.0,100.71428571428571,114.28571428571429,101.83333333333333,43.53050380945253,-27.0,-59.0,176.0,24.0,0,0,0,0,0.6904376012965965
2025-03-17,431001,Aurangabad,Maharashtra,Semi-Urban,144,0,Monday,0,1,3,1,3,17,0,0,0,0,0,0,76,1,0,0,5,8,431001,129.0,155.0,40.0,96.85714285714286,115.5,99.86666666666666,47.60752241480532,15.0,104.0,176.0,24.0,0,0,0,0,1.278916060806345
2025-03-18,431001,Aurangabad,Maharashtra,Semi-Urban,122,1,Tuesday,0,0,3,1,3,18,0,0,0,0,0,0,77,1,0,0,5,8,431001,148.0,176.0,40.0,99.0,114.71428571428571,103.33333333333333,49.59166596650422,-26.0,82.0,176.0,24.0,0,0,0,0,1.4185303514376997
2025-03-19,431001,Aurangabad,Maharashtra,Semi-Urban,165,2,Wednesday,0,0,3,1,3,19,0,0,0,0,0,0,78,1,0,0,5,8,431001,119.0,168.0,147.0,95.28571428571429,110.85714285714286,106.06666666666666,46.16533434556817,46.0,18.0,176.0,24.0,0,0,0,0,1.1114570361145704
2025-03-20,431001,Aurangabad,Maharashtra,Semi-Urban,134,3,Thursday,0,0,3,1,3,20,0,0,0,0,0,0,79,1,0,0,5,8,431001,83.0,132.0,104.0,101.85714285714286,110.64285714285714,106.66666666666667,52.88802186831019,51.0,30.0,176.0,24.0,0,0,0,0,0.7708978328173375
2025-03-21,431001,Aurangabad,Maharashtra,Semi-Urban,142,4,Friday,0,0,3,1,3,21,0,0,0,0,0,0,80,1,0,0,5,8,431001,24.0,131.0,108.0,109.14285714285714,110.78571428571429,107.66666666666667,53.367994689166046,118.0,34.0,176.0,24.0,0,0,0,0,0.22085889570552147
2025-03-22,431001,Aurangabad,Maharashtra,Semi-Urban,85,5,Saturday,1,0,3,1,4,22,0,0,0,0,0,0,81,1,0,0,5,8,431001,131.0,106.0,114.0,126.0,111.57142857142857,108.8,38.57892343408936,-46.0,-29.0,176.0,24.0,0,0,0,0,1.1930783242258653
2025-03-23,431001,Aurangabad,Maharashtra,Semi-Urban,19,6,Sunday,1,0,3,1,4,23,0,0,0,0,0,0,82,1,0,0,5,8,431001,44.0,71.0,96.0,119.42857142857143,110.07142857142857,107.83333333333333,41.399907982414376,-25.0,-77.0,176.0,24.0,0,0,0,0,0.40428790199081166
2025-03-24,431001,Aurangabad,Maharashtra,Semi-Urban,109,0,Monday,0,1,3,1,4,24,0,0,0,0,0,0,83,1,0,0,5,8,431001,144.0,129.0,76.0,115.85714285714286,106.35714285714286,105.26666666666667,49.31338077854246,-35.0,33.0,176.0,19.0,0,0,0,0,1.355081555834379
2025-03-25,431001,Aurangabad,Maharashtra,Semi-Urban,121,1,Tuesday,0,0,3,1,4,25,0,0,0,0,0,0,84,1,0,0,5,8,431001,122.0,148.0,53.0,110.85714285714286,104.92857142857143,106.36666666666666,47.73338653894345,-1.0,68.0,176.0,19.0,0,0,0,0,1.1362930766842596
2025-03-26,431001,Aurangabad,Maharashtra,Semi-Urban,90,2,Wednesday,0,0,3,1,4,26,0,0,0,0,0,0,85,1,0,0,5,8,431001,165.0,119.0,115.0,110.71428571428571,103.0,108.63333333333334,47.69596169388724,-75.0,-25.0,176.0,19.0,0,0,0,0,1.5050167224080266
2025-03-27,431001,Aurangabad,Maharashtra,Semi-Urban,107,3,Thursday,0,0,3,1,4,27,0,0,0,0,0,0,86,1,0,0,5,8,431001,134.0,83.0,82.0,100.0,100.92857142857143,107.8,41.48895435333761,-27.0,25.0,176.0,19.0,0,0,0,0,1.2316176470588236
2025-03-28,431001,Aurangabad,Maharashtra,Semi-Urban,89,4,Friday,0,0,3,1,4,28,0,0,0,0,0,0,87,1,0,0,5,8,431001,142.0,24.0,113.0,96.14285714285714,102.64285714285714,108.63333333333334,38.980459084985,-53.0,-24.0,176.0,19.0,0,0,0,0,1.2952265126178168
2025-03-29,431001,Aurangabad,Maharashtra,Semi-Urban,74,5,Saturday,1,0,3,1,5,29,0,0,0,0,0,0,88,1,0,0,5,8,431001,85.0,131.0,79.0,88.57142857142857,107.28571428571429,107.83333333333333,33.325951563594515,-11.0,-5.0,176.0,19.0,0,0,0,0,0.781010719754977
2025-03-30,431001,Aurangabad,Maharashtra,Semi-Urban,33,6,Sunday,1,0,3,1,5,30,0,0,0,0,0,0,89,1,0,0,5,8,431001,19.0,44.0,101.0,87.0,103.21428571428571,107.66666666666667,33.77869150810907,14.0,-68.0,176.0,19.0,0,0,0,0,0.17484662576687116
2025-03-31,431001,Aurangabad,Maharashtra,Semi-Urban,46,0,Monday,0,1,3,1,5,31,0,1,0,0,0,0,90,1,0,0,5,8,431001,109.0,144.0,84.0,89.0,102.42857142857143,105.4,29.183328574147712,-63.0,-38.0,176.0,19.0,0,0,0,0,1.0244360902255638
2025-04-01,431001,Aurangabad,Maharashtra,Semi-Urban,175,1,Tuesday,0,0,4,2,1,1,1,0,1,0,0,0,91,1,0,0,5,8,431001,121.0,122.0,27.0,80.0,95.42857142857143,104.13333333333334,31.601687718643564,54.0,148.0,176.0,19.0,0,0,0,0,1.1509194673430563
2025-04-02,431001,Aurangabad,Maharashtra,Semi-Urban,136,2,Wednesday,0,0,4,2,1,2,1,0,0,0,0,0,92,1,0,0,5,8,431001,90.0,165.0,155.0,87.71428571428571,99.21428571428571,109.06666666666666,46.40299661916346,46.0,-19.0,176.0,19.0,0,0,0,0,0.8176862507571169
2025-04-03,431001,Aurangabad,Maharashtra,Semi-Urban,137,3,Thursday,0,0,4,2,1,3,1,0,0,0,0,0,93,1,0,0,5,8,431001,107.0,134.0,176.0,94.28571428571429,97.14285714285714,108.43333333333334,49.90562521972275,30.0,-39.0,176.0,19.0,0,0,0,0,0.9777642400243679
2025-04-04,431001,Aurangabad,Maharashtra,Semi-Urban,126,4,Friday,0,0,4,2,1,4,1,0,0,0,0,0,94,1,0,0,5,8,431001,89.0,142.0,168.0,98.57142857142857,97.35714285714286,107.13333333333334,52.40501611759806,37.0,-42.0,175.0,19.0,0,0,0,0,0.8230579531442663
2025-04-05,431001,Aurangabad,Maharashtra,Semi-Urban,93,5,Saturday,1,0,4,2,1,5,1,0,0,0,0,0,95,1,0,0,5,8,431001,74.0,85.0,132.0,103.85714285714286,96.21428571428571,105.73333333333333,53.13952882562585,19.0,-39.0,175.0,19.0,0,0,0,0,0.693316677076827
2025-04-06,431001,Aurangabad,Maharashtra,Semi-Urban,59,6,Sunday,1,0,4,2,1,6,1,0,0,0,0,0,96,1,0,0,5,8,431001,33.0,19.0,131.0,106.57142857142857,96.78571428571429,104.43333333333334,51.82939044871849,26.0,-72.0,175.0,19.0,0,0,0,0,0.3129939930445779
2025-04-07,431001,Aurangabad,Maharashtra,Semi-Urban,195,0,Monday,0,1,4,2,1,7,1,0,0,0,0,0,97,1,0,0,5,8,431001,46.0,109.0,106.0,110.28571428571429,99.64285714285714,102.03333333333333,46.316715073913564,149.0,89.0,175.0,19.0,0,0,1,0,0.44645745713361373
2025-04-08,431001,Aurangabad,Maharashtra,Semi-Urban,137,1,Tuesday,0,0,4,2,2,8,0,0,0,0,0,0,98,1,0,0,5,8,431001,175.0,121.0,71.0,131.57142857142858,105.78571428571429,105.0,46.08635786165332,-38.0,66.0,195.0,19.0,0,0,0,0,1.650943396226415
2025-04-09,431001,Aurangabad,Maharashtra,Semi-Urban,159,2,Wednesday,0,0,4,2,2,9,0,0,0,0,0,0,99,1,0,0,5,8,431001,136.0,90.0,129.0,126.14285714285714,106.92857142857143,107.2,42.1917392050014,23.0,30.0,195.0,19.0,0,0,0,0,1.2569316081330868
2025-04-10,431001,Aurangabad,Maharashtra,Semi-Urban,36,3,Thursday,0,0,4,2,2,10,0,1,0,0,0,0,100,1,0,0,5,8,431001,137.0,107.0,148.0,129.42857142857142,111.85714285714286,108.2,43.94639591918441,-101.0,-112.0,195.0,19.0,0,0,0,0,1.2545787545787546
2025-04-11,431001,Aurangabad,Maharashtra,Semi-Urban,131,4,Friday,0,0,4,2,2,11,0,0,1,0,0,0,101,1,0,0,5,8,431001,126.0,89.0,119.0,115.0,106.78571428571429,104.46666666666667,55.979162789976264,5.0,12.0,195.0,19.0,0,0,0,0,1.1946902654867257
2025-04-12,431001,Aurangabad,Maharashtra,Semi-Urban,144,5,Saturday,1,0,4,2,2,12,0,0,0,0,0,0,102,1,0,0,5,8,431001,93.0,74.0,83.0,115.71428571428571,109.78571428571429,104.86666666666666,56.174473104528765,51.0,61.0,195.0,19.0,0,0,0,0,0.878463476070529
2025-04-13,431001,Aurangabad,Maharashtra,Semi-Urban,104,6,Sunday,1,0,4,2,2,13,0,0,0,0,0,0,103,1,0,0,5,8,431001,59.0,33.0,24.0,123.0,114.78571428571429,106.9,56.04462507680817,45.0,80.0,195.0,19.0,0,0,0,0,0.5468025949953661
2025-04-14,431001,Aurangabad,Maharashtra,Semi-Urban,36,0,Monday,0,1,4,2,2,14,0,1,0,0,0,0,104,1,0,0,5,8,431001,195.0,46.0,131.0,129.42857142857142,119.85714285714286,109.56666666666666,49.701968917596304,-159.0,-95.0,195.0,19.0,0,0,0,0,1.7636418450406994
2025-04-15,431001,Aurangabad,Maharashtra,Semi-Urban,190,1,Tuesday,0,0,4,2,3,15,0,0,1,0,0,0,105,1,0,0,5,8,431001,137.0,175.0,44.0,106.71428571428571,119.14285714285714,106.4,51.05459262957082,53.0,146.0,195.0,19.0,0,0,0,0,1.2756052141527001
2025-04-16,431001,Aurangabad,Maharashtra,Semi-Urban,152,2,Wednesday,0,0,4,2,3,16,0,0,0,0,0,0,106,1,0,0,5,8,431001,159.0,136.0,144.0,114.28571428571429,120.21428571428571,111.26666666666667,59.52230474288407,-7.0,8.0,195.0,19.0,0,0,0,0,1.416270783847981
2025-04-17,431001,Aurangabad,Maharashtra,Semi-Urban,124,3,Thursday,0,0,4,2,3,17,0,0,0,0,0,0,107,1,0,0,5,8,431001,36.0,137.0,122.0,113.28571428571429,121.35714285714286,111.53333333333333,58.69899001321424,88.0,2.0,195.0,19.0,0,0,0,0,0.3199052132701422
